m/z	retention time	p-value	statistic
500.29767	10.193991	2.0	1000.0
594.3393	10.6720085	2.0	1000.0
364.22473	13.505967	2.0	1000.0
464.34973	15.204072	2.0	1000.0
326.19122	15.308076	2.0	1000.0
697.4704	15.080053	2.0	1000.0
432.21777	7.3439946	2.0	1000.0
591.37006	14.791015	2.0	1000.0
501.28525	11.951043	2.0	1000.0
314.24542	13.522958	2.0	1000.0
478.17502	9.62598	2.0	1000.0
228.04526	7.184029	2.0	1000.0
557.3358	9.254934	2.0	1000.0
574.2901	12.220061	2.0	1000.0
352.15247	12.0059805	2.0	1000.0
160.10977	6.969975	2.0	1000.0
319.1755	9.742004	2.0	1000.0
202.04482	1.0230044	2.0	1000.0
474.2643	10.118013	2.0	1000.0
246.056	5.6540327	2.0	1000.0
510.2473	9.009975	2.0	1000.0
410.0664	8.240004	2.0	1000.0
450.2609	11.721039	2.0	1000.0
541.3365	12.576049	2.0	1000.0
300.26566	15.144036	0.03	2.1775608803004722
282.10684	4.3890033	2.0	1000.0
430.30685	12.404937	2.0	1000.0
401.87128	3.3489993	2.0	1000.0
551.2511	8.326974	2.0	1000.0
300.26608	15.507928	2.0	1000.0
371.89844	10.641068	2.0	1000.0
200.0139	5.840022	2.0	1000.0
328.22424	11.618032	2.0	1000.0
230.15128	8.666993	2.0	1000.0
256.20364	13.475064	2.0	1000.0
529.2717	7.884019	2.0	1000.0
278.91415	7.3330073	2.0	1000.0
417.25113	15.270997	2.0	1000.0
725.78186	1.0450044	2.0	1000.0
388.1908	15.904913	2.0	1000.0
527.7691	0.9110041	2.0	1000.0
320.23453	13.189951	2.0	1000.0
134.02164	0.8269975	2.0	1000.0
472.2479	9.970027	2.0	1000.0
270.08997	9.665029	2.0	1000.0
246.14603	9.73295	2.0	1000.0
250.01378	4.845971	2.0	1000.0
399.9424	10.268031	2.0	1000.0
200.01378	5.8139806	2.0	1000.0
338.28162	13.6889715	2.0	1000.0
556.8771	7.5939946	2.0	1000.0
565.33636	12.026977	2.0	1000.0
314.07227	0.81200314	2.0	1000.0
316.17053	12.207024	2.0	1000.0
448.2124	14.893043	2.0	1000.0
120.05701	5.44898	2.0	1000.0
426.225	7.3000336	2.0	1000.0
448.28122	11.748036	2.0	1000.0
262.08093	8.547043	2.0	1000.0
294.1863	12.741069	2.0	1000.0
368.16464	15.22605	2.0	1000.0
764.7853	1.1119996	2.0	1000.0
512.4434	15.691925	2.0	1000.0
146.02164	0.8659978	2.0	1000.0
487.87177	3.3489993	2.0	1000.0
90.03183	0.96300536	2.0	1000.0
246.05592	6.3969774	2.0	1000.0
436.15256	8.076968	2.0	1000.0
422.23273	15.065943	2.0	1000.0
368.16418	15.3110285	2.0	1000.0
214.11995	8.547043	2.0	1000.0
372.15964	14.144035	2.0	1000.0
256.00107	5.042987	2.0	1000.0
206.00677	5.8559732	2.0	1000.0
396.25085	15.671967	2.0	1000.0
624.17346	0.8450011	2.0	1000.0
418.20123	15.172947	0.03	2.1775608803004722
344.19922	12.795934	2.0	1000.0
345.0022	0.93700427	2.0	1000.0
920.6073	9.777989	2.0	1000.0
274.17722	9.768029	2.0	1000.0
326.19125	15.691925	2.0	1000.0
418.2387	8.576979	2.0	1000.0
337.166	8.809038	2.0	1000.0
259.9985	4.4009867	2.0	1000.0
223.96402	8.479003	2.0	1000.0
520.1912	8.547043	2.0	1000.0
214.02951	6.837959	2.0	1000.0
440.38602	15.41404	2.0	1000.0
360.16003	15.094112	2.0	1000.0
312.22736	14.144035	2.0	1000.0
198.04997	4.389999	2.0	1000.0
271.95477	7.990984	2.0	1000.0
613.76843	2.5319915	2.0	1000.0
250.14088	6.0190268	2.0	1000.0
681.75616	2.7329993	2.0	1000.0
406.18048	15.22605	2.0	1000.0
573.3323	9.013991	2.0	1000.0
398.2285	10.72004	2.0	1000.0
346.2503	14.682032	2.0	1000.0
181.01935	6.4440227	2.0	1000.0
546.2642	15.327054	2.0	1000.0
468.38074	15.417975	2.0	1000.0
474.3189	15.120086	2.0	1000.0
428.16486	14.680071	2.0	1000.0
517.3001	9.854003	2.0	1000.0
610.42267	16.309038	2.0	1000.0
304.10336	4.506003	2.0	1000.0
387.99026	3.7170155	2.0	1000.0
215.92236	6.674018	2.0	1000.0
114.1038	7.654038	2.0	1000.0
434.2657	15.415032	2.0	1000.0
596.2948	12.167976	2.0	1000.0
174.12514	8.105969	0.03	2.1775608803004722
422.16174	9.493003	2.0	1000.0
154.02621	4.6280084	2.0	1000.0
332.12878	14.066927	2.0	1000.0
399.85687	0.9100031	2.0	1000.0
282.10663	4.376979	2.0	1000.0
232.93626	4.1729884	2.0	1000.0
112.016	0.8659978	2.0	1000.0
508.23047	15.015041	2.0	1000.0
529.2697	7.0920277	2.0	1000.0
198.04967	4.1009855	2.0	1000.0
298.25037	14.766082	2.0	1000.0
464.3122	11.138023	2.0	1000.0
142.1352	9.75996	2.0	1000.0
144.11488	6.2319913	2.0	1000.0
564.31366	8.74299	2.0	1000.0
284.08865	5.155023	2.0	1000.0
346.15836	6.1999693	2.0	1000.0
334.1585	12.961944	2.0	1000.0
380.16495	15.137087	2.0	1000.0
488.24377	8.312011	2.0	1000.0
293.13702	7.440969	2.0	1000.0
217.92001	8.220974	2.0	1000.0
329.1692	9.9029875	2.0	1000.0
117.93538	14.996064	2.0	1000.0
472.24817	8.850046	2.0	1000.0
567.2834	8.738	2.0	1000.0
316.26047	12.949074	2.0	1000.0
133.93039	15.001961	2.0	1000.0
530.2115	10.069978	2.0	1000.0
647.326	8.594997	2.0	1000.0
448.00232	4.20701	2.0	1000.0
396.1968	9.256017	2.0	1000.0
250.02899	7.6789675	2.0	1000.0
183.08939	2.8540037	2.0	1000.0
343.1507	15.233917	2.0	1000.0
316.17096	11.979003	2.0	1000.0
683.4542	15.529906	2.0	1000.0
358.03836	0.83999693	2.0	1000.0
209.10445	11.484988	2.0	1000.0
350.0978	0.8110029	2.0	1000.0
463.183	6.9199767	2.0	1000.0
192.09926	5.3490324	2.0	1000.0
130.06294	4.032983	2.0	1000.0
318.16458	9.316943	2.0	1000.0
479.2999	12.81693	2.0	1000.0
510.42776	15.425903	2.0	1000.0
262.05066	6.7619762	2.0	1000.0
258.18228	10.143031	2.0	1000.0
525.2846	11.905922	2.0	1000.0
286.21347	11.597035	2.0	1000.0
186.10387	9.627968	2.0	1000.0
370.18054	9.238976	2.0	1000.0
60.02162	0.8259961	2.0	1000.0
112.05253	3.7170155	2.0	1000.0
450.15622	9.053016	2.0	1000.0
201.90637	8.220974	2.0	1000.0
554.293	12.019034	2.0	1000.0
508.2305	15.066924	2.0	1000.0
462.17307	8.576979	2.0	1000.0
916.60486	15.701074	2.0	1000.0
326.19135	15.317965	2.0	1000.0
530.3081	8.439956	2.0	1000.0
117.93511	15.554083	2.0	1000.0
524.225	9.304005	2.0	1000.0
466.364	15.233917	2.0	1000.0
420.1462	9.571974	2.0	1000.0
252.17216	12.549948	2.0	1000.0
392.2916	14.643042	2.0	1000.0
472.25266	9.493987	2.0	1000.0
426.20786	8.797038	2.0	1000.0
314.2452	13.969103	2.0	1000.0
206.05731	9.483936	2.0	1000.0
160.10909	5.7370396	0.03	2.1775608803004722
334.15735	13.445934	2.0	1000.0
725.7821	1.0400013	2.0	1000.0
200.04498	0.8179954	2.0	1000.0
174.99403	0.8479985	2.0	1000.0
468.32104	15.202053	2.0	1000.0
378.14883	14.516081	2.0	1000.0
224.10385	7.9460287	2.0	1000.0
414.2233	10.6469755	2.0	1000.0
392.29135	10.339005	2.0	1000.0
430.18048	14.956046	2.0	1000.0
420.21234	7.8000345	2.0	1000.0
396.21744	10.662065	2.0	1000.0
156.02399	6.208988	2.0	1000.0
636.38556	13.663057	2.0	1000.0
430.32773	10.892055	2.0	1000.0
542.21185	10.992024	2.0	1000.0
566.49023	16.776976	2.0	1000.0
117.93508	15.554083	2.0	1000.0
460.1181	0.8439962	2.0	1000.0
628.38074	8.730968	2.0	1000.0
418.24063	8.957021	2.0	1000.0
539.3389	14.611938	2.0	1000.0
482.10028	0.8519967	2.0	1000.0
206.00682	5.853022	2.0	1000.0
270.085	9.535982	2.0	1000.0
379.24783	10.943003	2.0	1000.0
392.29193	14.791015	2.0	1000.0
392.29163	11.490069	2.0	1000.0
244.08185	3.7249832	2.0	1000.0
509.85373	3.3480153	2.0	1000.0
392.29074	9.840978	2.0	1000.0
173.99754	3.9840047	2.0	1000.0
512.4432	15.504913	2.0	1000.0
174.01587	0.8659978	2.0	1000.0
398.1755	14.770997	2.0	1000.0
331.9653	2.5379996	2.0	1000.0
318.1129	13.435049	2.0	1000.0
456.17868	8.555983	2.0	1000.0
228.00629	5.126975	2.0	1000.0
288.22964	14.068952	2.0	1000.0
159.07932	6.5700135	2.0	1000.0
758.31146	8.077948	2.0	1000.0
426.20654	15.8441105	2.0	1000.0
422.2326	15.225068	2.0	1000.0
273.0151	9.782034	2.0	1000.0
140.11954	9.053016	2.0	1000.0
192.03912	6.144027	2.0	1000.0
404.1863	5.8490396	2.0	1000.0
793.4522	15.082025	2.0	1000.0
507.26224	9.342975	2.0	1000.0
568.21356	4.5069957	2.0	1000.0
464.34906	15.235939	2.0	1000.0
362.16983	10.032039	2.0	1000.0
466.25558	8.79396	2.0	1000.0
512.1523	6.2919927	2.0	1000.0
551.2518	8.454047	2.0	1000.0
370.18112	6.99603	2.0	1000.0
533.2932	8.558052	2.0	1000.0
300.26605	14.458007	2.0	1000.0
223.00842	6.4650283	2.0	1000.0
352.06107	6.6779823	2.0	1000.0
446.37512	16.22505	2.0	1000.0
329.09222	15.056056	2.0	1000.0
557.3369	9.243983	2.0	1000.0
551.25085	7.366959	2.0	1000.0
1183.5468	2.5319915	2.0	1000.0
221.94753	8.083007	2.0	1000.0
394.17828	15.704072	2.0	1000.0
97.97601	0.8429954	2.0	1000.0
613.76874	0.9100031	2.0	1000.0
194.09361	9.233938	2.0	1000.0
316.05887	7.4790034	2.0	1000.0
129.04224	1.1079979	2.0	1000.0
753.5328	16.140032	2.0	1000.0
392.29163	14.493059	2.0	1000.0
484.3033	13.221057	2.0	1000.0
191.09735	6.8920336	2.0	1000.0
503.86627	2.8740137	2.0	1000.0
300.26566	13.42296	2.0	1000.0
450.16776	15.680075	2.0	1000.0
102.03139	0.8519967	2.0	1000.0
398.3753	16.077057	2.0	1000.0
545.26514	7.756045	2.0	1000.0
146.06824	4.5049877	2.0	1000.0
168.02798	1.007997	2.0	1000.0
384.15747	12.206044	2.0	1000.0
425.23077	10.027986	2.0	1000.0
298.14102	6.1709714	2.0	1000.0
370.1806	8.708985	2.0	1000.0
130.02621	0.8659978	2.0	1000.0
214.02193	7.728023	0.03	2.1775608803004722
465.30807	9.2480345	2.0	1000.0
346.28607	14.4970455	2.0	1000.0
468.38022	15.319925	2.0	1000.0
214.02158	8.545952	0.03	2.1775608803004722
725.7823	1.0320044	2.0	1000.0
264.11078	5.77498	2.0	1000.0
322.2502	14.854982	2.0	1000.0
299.00702	4.204988	2.0	1000.0
353.18317	13.667975	2.0	1000.0
298.18088	13.207024	2.0	1000.0
446.33923	15.3219	2.0	1000.0
481.10687	5.044997	2.0	1000.0
508.37555	13.620082	2.0	1000.0
386.26404	15.171968	2.0	1000.0
420.18106	14.857936	2.0	1000.0
602.43085	15.683075	2.0	1000.0
268.06833	7.941952	2.0	1000.0
503.86627	0.9079961	2.0	1000.0
258.18228	9.892051	2.0	1000.0
394.17838	15.767059	2.0	1000.0
442.40054	16.442984	2.0	1000.0
223.08322	11.698079	2.0	1000.0
214.97038	4.637965	2.0	1000.0
198.07445	3.6760178	2.0	1000.0
510.42776	15.424921	2.0	1000.0
496.22992	6.6930447	2.0	1000.0
466.36462	14.4849615	2.0	1000.0
267.94525	0.83999693	2.0	1000.0
574.1567	9.627968	2.0	1000.0
242.1872	12.320948	0.03	2.1775608803004722
183.05292	5.5810337	2.0	1000.0
499.9358	11.951043	2.0	1000.0
326.19156	7.8020015	2.0	1000.0
273.0608	5.747007	2.0	1000.0
518.3959	14.354003	2.0	1000.0
379.10794	8.063976	2.0	1000.0
171.05267	7.938977	2.0	1000.0
499.9272	12.609977	2.0	1000.0
383.18332	15.679081	2.0	1000.0
488.24423	8.707021	2.0	1000.0
703.7376	2.748006	2.0	1000.0
517.3001	10.024947	2.0	1000.0
168.98161	7.5910177	2.0	1000.0
219.05032	4.452005	2.0	1000.0
274.21402	13.075059	2.0	1000.0
182.09338	6.389966	2.0	1000.0
326.19083	8.37598	2.0	1000.0
242.18753	12.78602	0.03	2.1775608803004722
650.12744	0.8450011	2.0	1000.0
146.09364	5.7270308	2.0	1000.0
456.17865	7.260009	2.0	1000.0
232.0394	6.967027	2.0	1000.0
594.3394	6.9519687	2.0	1000.0
326.28094	15.308076	2.0	1000.0
450.2012	10.705043	2.0	1000.0
294.18564	15.31495	2.0	1000.0
316.26068	13.02795	2.0	1000.0
192.09927	5.3490324	2.0	1000.0
711.7492	0.93600315	2.0	1000.0
352.0251	5.7709966	2.0	1000.0
538.457	14.147958	0.03	2.1775608803004722
255.988	0.8559958	2.0	1000.0
262.0809	0.81600255	2.0	1000.0
472.33917	12.81693	2.0	1000.0
450.2066	15.443942	2.0	1000.0
269.98953	7.915027	2.0	1000.0
478.2901	11.637052	2.0	1000.0
256.00095	4.891017	2.0	1000.0
246.14603	9.583985	2.0	1000.0
150.05241	0.80300194	2.0	1000.0
560.40405	15.429082	2.0	1000.0
198.0886	9.785001	2.0	1000.0
262.17734	9.413045	0.03	2.1775608803004722
450.37067	16.31497	2.0	1000.0
448.1524	14.998039	2.0	1000.0
346.15927	6.2009864	2.0	1000.0
494.2121	7.294974	2.0	1000.0
468.32086	15.326072	2.0	1000.0
288.05457	0.8609946	2.0	1000.0
410.2109	16.855019	2.0	1000.0
256.12766	9.334971	2.0	1000.0
468.3806	15.620086	2.0	1000.0
414.22772	16.306042	2.0	1000.0
312.18906	12.800927	2.0	1000.0
581.2721	16.071909	2.0	1000.0
332.1828	8.46098	2.0	1000.0
204.0087	4.778	2.0	1000.0
741.2695	16.579073	2.0	1000.0
384.16016	6.6919622	2.0	1000.0
366.2388	15.039039	2.0	1000.0
126.06796	5.0389915	2.0	1000.0
176.10454	7.9729624	2.0	1000.0
314.2447	13.124021	2.0	1000.0
257.12222	9.017047	2.0	1000.0
585.773	4.3320103	2.0	1000.0
546.26434	15.328032	2.0	1000.0
204.06073	3.494012	2.0	1000.0
290.11185	10.206042	2.0	1000.0
610.4225	14.75	2.0	1000.0
512.4068	15.678101	2.0	1000.0
494.28436	9.628953	2.0	1000.0
316.26044	11.857943	2.0	1000.0
382.18063	15.842893	2.0	1000.0
475.2914	16.340916	2.0	1000.0
394.17847	16.21494	2.0	1000.0
512.3062	9.783018	2.0	1000.0
224.02838	6.4980297	2.0	1000.0
546.26416	15.328032	2.0	1000.0
428.207	15.079072	2.0	1000.0
242.1509	8.774954	2.0	1000.0
282.10687	4.3830295	2.0	1000.0
647.2267	15.001961	2.0	1000.0
562.41986	15.6991	2.0	1000.0
472.33905	12.499021	2.0	1000.0
154.06267	5.625982	2.0	1000.0
562.0006	5.0439687	2.0	1000.0
228.09679	6.9709635	2.0	1000.0
298.25003	14.462923	0.03	2.1775608803004722
298.14124	6.021978	2.0	1000.0
753.2902	15.104003	2.0	1000.0
278.07593	5.7380214	2.0	1000.0
198.04977	4.375983	2.0	1000.0
468.31863	15.553102	2.0	1000.0
386.20947	11.565951	2.0	1000.0
213.00906	4.6040034	2.0	1000.0
430.20267	15.073116	2.0	1000.0
326.20523	13.519035	2.0	1000.0
384.19617	16.181046	2.0	1000.0
517.29767	8.591	2.0	1000.0
877.65704	15.542975	2.0	1000.0
725.78217	1.0260009	2.0	1000.0
133.93031	15.55188	2.0	1000.0
358.2122	15.083985	2.0	1000.0
461.16974	8.220974	2.0	1000.0
564.4742	15.006937	2.0	1000.0
147.9988	3.71499	2.0	1000.0
373.18796	14.509897	2.0	1000.0
338.17264	8.979003	2.0	1000.0
330.2397	13.112931	0.03	2.1775608803004722
493.35892	12.187011	2.0	1000.0
167.05728	8.644032	2.0	1000.0
330.24002	12.283056	2.0	1000.0
414.37003	14.375	2.0	1000.0
410.22955	8.775933	2.0	1000.0
398.19638	15.687991	2.0	1000.0
453.28442	12.465944	2.0	1000.0
375.13843	15.553102	2.0	1000.0
367.1928	15.225068	2.0	1000.0
1183.5479	0.9110041	2.0	1000.0
370.18094	8.305977	2.0	1000.0
403.16995	16.769983	2.0	1000.0
182.09499	8.076968	2.0	1000.0
118.02659	1.2760009	2.0	1000.0
250.05037	7.0779476	2.0	1000.0
515.2895	7.332019	2.0	1000.0
286.21368	12.050937	2.0	1000.0
163.06308	6.055982	2.0	1000.0
228.00052	6.455019	2.0	1000.0
72.02106	1.2750025	2.0	1000.0
326.24435	12.942982	2.0	1000.0
589.337	12.036014	2.0	1000.0
202.04475	1.0249971	2.0	1000.0
219.05034	4.452987	2.0	1000.0
418.20132	15.496065	2.0	1000.0
492.1964	7.3640122	2.0	1000.0
384.1579	12.352041	2.0	1000.0
390.2397	13.929069	2.0	1000.0
517.29895	9.777989	2.0	1000.0
460.2773	11.4720335	2.0	1000.0
218.02464	5.9460287	2.0	1000.0
625.3452	8.532991	2.0	1000.0
671.7258	0.9570007	2.0	1000.0
462.08136	11.481965	2.0	1000.0
466.2561	8.678991	2.0	1000.0
227.02458	5.6770015	2.0	1000.0
176.1045	5.9819937	2.0	1000.0
442.16284	15.559057	2.0	1000.0
228.17197	11.972039	0.03	2.1775608803004722
582.2468	9.502968	2.0	1000.0
170.06638	0.82000506	2.0	1000.0
628.35803	10.0309515	2.0	1000.0
588.47205	16.77895	2.0	1000.0
241.9557	8.08202	2.0	1000.0
465.30753	8.120059	2.0	1000.0
468.3208	15.104003	2.0	1000.0
464.34854	15.232935	2.0	1000.0
542.2715	6.6379576	2.0	1000.0
329.16925	10.059044	2.0	1000.0
398.1088	4.452005	2.0	1000.0
470.19418	16.769003	2.0	1000.0
456.17865	8.297047	2.0	1000.0
568.32336	8.458007	2.0	1000.0
158.0184	1.0260009	2.0	1000.0
374.13458	12.0059805	2.0	1000.0
300.26593	15.488893	2.0	1000.0
316.17014	11.626964	2.0	1000.0
314.2448	13.179063	2.0	1000.0
392.28964	9.545946	2.0	1000.0
190.08385	5.6569867	2.0	1000.0
353.09277	7.5229645	2.0	1000.0
398.37524	16.33203	2.0	1000.0
404.18634	5.829024	2.0	1000.0
501.28754	13.433072	2.0	1000.0
383.18823	15.174923	2.0	1000.0
682.3027	14.791015	2.0	1000.0
252.13533	9.512016	2.0	1000.0
145.93027	15.550902	2.0	1000.0
251.07642	2.8540037	2.0	1000.0
252.1349	8.836958	2.0	1000.0
299.00696	3.838991	2.0	1000.0
496.41174	16.777958	2.0	1000.0
490.4007	14.642063	2.0	1000.0
314.24506	12.533059	2.0	1000.0
348.20422	7.437011	2.0	1000.0
459.24075	16.122046	2.0	1000.0
661.17395	10.131987	2.0	1000.0
546.42584	16.481981	2.0	1000.0
86.03662	0.8680034	2.0	1000.0
410.21136	15.231957	2.0	1000.0
352.07697	5.227029	2.0	1000.0
117.93511	15.553102	2.0	1000.0
86.073	4.7870116	2.0	1000.0
613.7682	1.0859987	2.0	1000.0
402.9604	0.850004	2.0	1000.0
628.3804	8.727037	2.0	1000.0
262.11743	10.562011	2.0	1000.0
420.19418	8.354003	2.0	1000.0
300.22968	15.06005	2.0	1000.0
392.29172	14.4940405	2.0	1000.0
294.1591	8.990024	2.0	1000.0
500.29727	8.851032	2.0	1000.0
204.09927	5.0170126	0.03	2.1775608803004722
316.26028	11.557005	2.0	1000.0
941.45795	5.5839887	2.0	1000.0
594.14056	0.8489991	2.0	1000.0
302.17	11.051929	2.0	1000.0
392.2926	14.366084	2.0	1000.0
242.12456	4.6240172	2.0	1000.0
411.17133	9.610013	2.0	1000.0
395.89758	7.606981	2.0	1000.0
428.2436	16.14699	2.0	1000.0
580.44525	15.06495	2.0	1000.0
521.3902	13.041015	2.0	1000.0
446.23297	8.483943	2.0	1000.0
272.23438	13.25394	2.0	1000.0
477.28455	11.693973	2.0	1000.0
468.08826	6.3950157	2.0	1000.0
275.1148	11.610971	0.03	2.1775608803004722
639.37006	14.433074	2.0	1000.0
402.14926	14.327047	2.0	1000.0
198.04988	4.032983	2.0	1000.0
230.09862	9.680016	2.0	1000.0
226.15628	9.997034	2.0	1000.0
170.96461	7.332019	2.0	1000.0
691.4015	14.8530245	2.0	1000.0
308.036	6.9750333	2.0	1000.0
104.0471	0.90600395	2.0	1000.0
352.2257	10.422012	2.0	1000.0
476.24362	15.892057	2.0	1000.0
372.0904	4.5080304	2.0	1000.0
185.9925	0.82500374	2.0	1000.0
286.21387	12.630975	2.0	1000.0
916.60516	15.710961	2.0	1000.0
338.1488	7.530025	2.0	1000.0
138.10364	7.7529764	2.0	1000.0
284.19757	10.952016	2.0	1000.0
198.05	4.3879666	2.0	1000.0
683.1569	10.100053	2.0	1000.0
286.2501	15.015041	2.0	1000.0
342.11438	0.8519967	2.0	1000.0
408.2569	13.457024	2.0	1000.0
187.04755	6.8720174	2.0	1000.0
549.23676	9.779977	2.0	1000.0
474.36945	15.672945	2.0	1000.0
281.9779	3.71499	2.0	1000.0
474.3701	15.799918	2.0	1000.0
494.25137	9.226034	2.0	1000.0
332.1368	7.0520015	2.0	1000.0
664.36554	9.948051	2.0	1000.0
405.21442	14.628937	2.0	1000.0
422.2332	15.041015	2.0	1000.0
214.02933	6.753972	2.0	1000.0
184.14577	9.183056	2.0	1000.0
378.1854	15.412079	2.0	1000.0
314.24506	13.664037	2.0	1000.0
370.23837	15.312011	2.0	1000.0
268.1261	10.202985	2.0	1000.0
334.21475	12.376963	2.0	1000.0
512.4432	16.059044	2.0	1000.0
262.01697	4.057994	2.0	1000.0
661.2424	15.27395	2.0	1000.0
271.21817	12.355966	2.0	1000.0
280.2394	15.062989	2.0	1000.0
249.9091	8.220974	2.0	1000.0
281.1173	8.833985	2.0	1000.0
458.13434	8.076968	2.0	1000.0
562.4203	15.694925	2.0	1000.0
342.20114	13.473037	2.0	1000.0
117.93485	16.76605	2.0	1000.0
425.29462	16.595072	2.0	1000.0
266.03702	4.3890033	2.0	1000.0
214.15628	11.055037	2.0	1000.0
598.1125	0.8429954	2.0	1000.0
310.1772	10.366036	2.0	1000.0
288.15417	10.113956	2.0	1000.0
654.42377	16.533092	2.0	1000.0
354.16486	8.134999	2.0	1000.0
240.17157	11.199051	2.0	1000.0
145.93031	14.998039	2.0	1000.0
140.04707	6.193039	2.0	1000.0
742.25073	9.627968	2.0	1000.0
288.02966	4.637965	2.0	1000.0
434.33768	15.416015	2.0	1000.0
876.53723	15.5610285	2.0	1000.0
368.1653	8.914022	2.0	1000.0
584.3184	8.32001	2.0	1000.0
529.2701	8.524956	2.0	1000.0
191.99779	6.6940255	2.0	1000.0
641.3398	7.561023	2.0	1000.0
332.05362	6.397967	2.0	1000.0
374.2296	9.129935	2.0	1000.0
262.9916	6.948979	2.0	1000.0
362.17282	12.152959	2.0	1000.0
436.35406	13.937011	2.0	1000.0
570.316	13.680063	2.0	1000.0
418.2406	9.101034	2.0	1000.0
202.04689	1.003999	2.0	1000.0
529.2699	8.326974	2.0	1000.0
320.23428	13.1699505	2.0	1000.0
465.3078	8.4489975	2.0	1000.0
544.249	9.094029	2.0	1000.0
117.93508	14.995086	2.0	1000.0
365.16202	13.325061	2.0	1000.0
316.2607	12.966936	2.0	1000.0
300.26544	15.030889	2.0	1000.0
430.16052	3.7249832	2.0	1000.0
268.16675	13.541993	2.0	1000.0
490.36316	15.565943	2.0	1000.0
214.1564	10.562011	2.0	1000.0
499.26645	11.930046	2.0	1000.0
396.18112	7.876968	2.0	1000.0
377.23245	10.082022	2.0	1000.0
447.3818	16.653948	2.0	1000.0
365.162	13.263049	2.0	1000.0
627.9162	3.3530185	2.0	1000.0
120.05637	5.8390307	2.0	1000.0
338.2818	13.997045	2.0	1000.0
294.18582	15.307035	2.0	1000.0
697.47034	15.078031	2.0	1000.0
465.99692	5.041011	2.0	1000.0
244.20319	13.292976	2.0	1000.0
224.1023	7.0839877	2.0	1000.0
323.98846	5.044997	2.0	1000.0
528.4522	15.483917	2.0	1000.0
344.0592	0.834006	2.0	1000.0
171.05267	7.552982	2.0	1000.0
398.10056	0.8229985	2.0	1000.0
428.31274	14.270018	2.0	1000.0
354.23773	14.692968	2.0	1000.0
362.16937	10.866044	2.0	1000.0
464.31134	10.506981	2.0	1000.0
86.07257	4.7819877	2.0	1000.0
428.14722	15.10105	2.0	1000.0
388.16302	14.349088	2.0	1000.0
781.79675	0.9419939	2.0	1000.0
258.21872	13.951061	0.03	2.1775608803004722
672.75085	0.9540038	2.0	1000.0
970.6152	15.704072	2.0	1000.0
741.26996	16.325085	2.0	1000.0
188.04475	5.44401	2.0	1000.0
300.2654	13.828022	2.0	1000.0
282.2551	15.687009	2.0	1000.0
386.26392	15.517065	2.0	1000.0
510.42697	14.025913	2.0	1000.0
296.2706	13.965931	2.0	1000.0
569.77844	5.840022	2.0	1000.0
632.3761	8.291015	2.0	1000.0
371.0463	11.481965	2.0	1000.0
644.31586	10.670941	2.0	1000.0
741.2699	16.756927	2.0	1000.0
110.03662	3.30799	2.0	1000.0
385.2974	14.770997	2.0	1000.0
503.86658	1.2030025	2.0	1000.0
574.45825	15.483917	2.0	1000.0
375.13312	11.053053	2.0	1000.0
294.1492	15.100068	2.0	1000.0
649.12897	9.6440325	2.0	1000.0
100.93268	15.553102	2.0	1000.0
367.19327	15.06005	2.0	1000.0
499.9359	12.073085	2.0	1000.0
444.32254	14.767064	2.0	1000.0
532.40924	15.078031	2.0	1000.0
418.3072	14.381942	2.0	1000.0
254.11378	7.7959566	2.0	1000.0
350.07437	9.621047	2.0	1000.0
196.07307	9.336956	2.0	1000.0
354.14923	14.892064	2.0	1000.0
446.30573	16.30702	2.0	1000.0
272.048	3.4949956	2.0	1000.0
320.23462	14.327047	2.0	1000.0
167.0573	8.771976	2.0	1000.0
609.3499	9.3730345	2.0	1000.0
274.17728	9.419963	2.0	1000.0
533.2939	8.558052	2.0	1000.0
440.34918	15.3219	2.0	1000.0
358.1232	6.819026	2.0	1000.0
406.20197	6.5219774	2.0	1000.0
326.1925	7.51903	2.0	1000.0
252.24458	13.975065	2.0	1000.0
528.2196	7.512955	2.0	1000.0
298.14102	6.021978	2.0	1000.0
214.1563	10.309045	2.0	1000.0
258.21875	12.5219755	2.0	1000.0
266.0371	4.032983	2.0	1000.0
616.3601	15.118064	2.0	1000.0
274.9574	6.2390122	2.0	1000.0
336.05835	11.55306	2.0	1000.0
588.47205	16.769003	2.0	1000.0
490.3624	15.412079	2.0	1000.0
380.2143	14.145018	2.0	1000.0
584.31793	7.8799434	2.0	1000.0
499.29507	7.719975	2.0	1000.0
120.05724	5.4450026	2.0	1000.0
397.20923	7.3000336	2.0	1000.0
366.2374	14.769036	2.0	1000.0
196.07143	5.376974	2.0	1000.0
